timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724517900,Aug 24 2024 - 4:45pm,complete,N/A,NEC,PEC Zwolle,Sander van der Eijk,3,0.00,0.00,1.23,0.69,1,0,1,0,0,0,"87","",6,2,1,0,3,1,0,1,2,2,17,12,3,5,7,4,8,13,54,46,1.11,0.73,1.25,1.18,2.00,50,50,50,0,0,50,100,0,50,8.00,3.00,1.59,4.21,5.01,1.17,1.54,2.12,3.80,1.62,2.20,Goffertstadion (Nijmegen)
1724522400,Aug 24 2024 - 6:00pm,complete,N/A,Almere City,PSV,Danny Makkelie,3,0.00,3.00,0.62,1.92,1,7,8,2,0,2,"57","10,15,65,71,78,83,90",1,9,1,0,1,0,0,1,1,0,4,22,2,12,0,7,10,6,26,74,0.96,2.27,0.50,2.60,2.50,50,50,50,50,0,0,100,50,50,14.00,5.00,15.60,9.61,1.11,1.09,1.33,1.81,2.90,2.00,1.75,Yanmar Stadion (Almere)
1724526000,Aug 24 2024 - 7:00pm,complete,N/A,NAC Breda,Utrecht,Ingmar Oostrom,3,3.00,1.00,1.62,2.23,1,2,3,1,1,0,"37","90'1,90'6",4,5,3,1,2,0,2,2,0,2,8,14,4,8,2,4,7,12,44,56,0.79,0.95,0.88,1.76,2.50,100,100,50,0,0,0,50,50,100,5.00,2.00,4.58,3.97,1.68,1.19,1.61,2.01,4.32,1.62,2.20,Rat Verlegh Stadion (Breda)
1724580900,Aug 25 2024 - 10:15am,complete,N/A,Groningen,AZ,Jeroen Manschot,3,3.00,3.00,1.77,1.69,0,0,0,0,0,0,"","",2,6,3,0,1,0,2,1,1,0,3,13,2,5,0,5,14,13,44,56,1.65,1.24,0.49,1.33,3.00,50,50,50,50,50,50,100,50,50,16.00,5.00,3.70,3.70,1.95,1.20,1.72,2.10,4.75,1.62,2.20,Euroborg (Groningen)
1724589000,Aug 25 2024 - 12:30pm,complete,N/A,Heracles,Willem II,Edwin van de Graaf,3,0.00,1.00,1.46,0.92,1,1,2,2,1,1,"33","37",8,6,2,0,3,0,0,2,0,3,17,11,7,4,6,6,11,13,54,46,0.78,0.43,1.67,1.24,3.00,100,100,50,50,0,0,100,50,100,5.00,5.00,2.20,3.90,2.90,1.18,1.64,2.25,4.33,1.57,2.25,Asito Stadion (Almelo)
1724589000,Aug 25 2024 - 12:30pm,complete,N/A,Sparta Rotterdam,Feyenoord,Alex Bos,3,1.00,3.00,0.92,1.77,1,1,2,1,1,0,"34","60",6,11,3,0,4,1,2,1,2,3,12,21,7,8,3,8,11,7,42,58,1.08,1.77,1.35,2.01,3.00,50,50,50,50,50,0,50,50,50,5.00,2.00,5.50,4.80,1.50,1.13,1.50,2.20,3.60,1.67,2.10,Sparta-Stadion Het Kasteel (Rotterdam)
1724597100,Aug 25 2024 - 2:45pm,complete,N/A,Go Ahead Eagles,RKC Waalwijk,Joey Kooij,3,0.00,0.00,2.14,0.50,2,0,2,1,1,0,"3,60","",7,1,3,0,1,1,2,1,2,0,21,9,7,3,9,4,9,9,67,33,1.73,1.03,2.10,0.79,4.00,50,100,50,50,50,50,50,100,100,9.00,1.00,1.71,4.10,4.40,1.20,1.60,2.30,4.52,1.62,2.20,De Adelaarshorst (Deventer)
1725040800,Aug 30 2024 - 6:00pm,complete,N/A,RKC Waalwijk,AZ,Rob Dieperink,4,0.00,2.00,0.85,1.69,0,3,3,2,0,2,"","31,36,87",3,10,5,1,3,0,3,3,0,3,5,23,2,8,1,13,9,13,39,61,1.81,1.28,0.49,2.32,1.75,50,50,50,0,0,0,75,50,50,14.00,6.50,6.00,4.30,1.55,1.23,1.67,2.75,5.00,1.80,1.95,Mandemakers Stadion (Waalwijk)
1725114600,Aug 31 2024 - 2:30pm,complete,N/A,Almere City,Groningen,Martijn Vos,4,0.00,3.00,0.62,0.67,1,1,2,1,1,0,"8","67",6,4,1,0,2,0,1,0,0,2,14,9,3,3,5,6,9,14,28,72,0.73,1.74,1.00,1.30,3.75,75,75,75,25,25,25,100,75,75,2.50,5.00,2.65,3.60,2.50,1.25,1.78,2.98,5.60,1.70,2.05,Yanmar Stadion (Almere)
1725122700,Aug 31 2024 - 4:45pm,complete,N/A,Fortuna Sittard,NEC,Jeroen Manschot,4,3.00,0.00,1.50,1.00,0,3,3,2,0,2,"","35,40,88",4,5,1,0,0,0,0,1,0,0,15,11,2,6,7,3,11,5,50,50,2.19,0.80,1.11,1.19,2.00,0,50,50,0,0,0,100,50,50,15.00,4.00,2.25,3.30,3.00,1.23,1.83,2.89,5.30,1.70,2.05,Fortuna Sittard Stadion (Sittard)
1725127200,Aug 31 2024 - 6:00pm,complete,N/A,Heerenveen,NAC Breda,Robin Hensgens,4,1.00,0.00,1.85,0.62,4,0,4,0,0,0,"47,50,70,84","",3,6,0,0,1,0,0,0,0,1,17,12,9,2,6,7,10,8,62,38,2.40,0.79,1.93,0.86,3.50,100,100,50,50,50,50,100,50,100,7.00,9.00,1.70,4.00,4.20,1.17,1.60,2.25,4.35,1.67,2.10,Abe Lenstra Stadion (Heerenveen)
1725130800,Aug 31 2024 - 7:00pm,complete,N/A,Willem II,Sparta Rotterdam,Allard Lindhout,4,3.00,1.00,0.92,1.00,1,2,3,0,0,0,"84","48,89",4,3,1,0,4,0,1,0,0,4,12,15,6,5,4,4,8,7,43,57,0.77,1.13,1.39,1.23,2.00,50,100,0,0,0,50,50,50,50,8.00,2.00,2.75,3.30,2.40,1.24,1.87,2.93,5.50,1.70,2.05,Koning Willem II Stadion (Tilburg)
1725185700,Sep 01 2024 - 10:15am,complete,N/A,Utrecht,Twente,Dennis Higler,4,3.00,3.00,1.54,1.23,2,1,3,2,1,1,"14,52","11",5,4,0,0,2,0,0,0,1,1,10,16,5,8,3,7,7,10,37,63,1.07,1.63,1.08,1.83,2.00,50,50,50,0,0,50,100,0,50,7.00,0.00,2.90,3.40,2.40,1.25,1.81,2.90,5.25,1.67,2.10,Stadion Galgenwaard (Utrecht)
1725193800,Sep 01 2024 - 12:30pm,complete,N/A,PEC Zwolle,Heracles,Serdar Gözübüyük,4,0.00,1.00,1.31,0.69,3,0,3,1,1,0,"13,78,90'4","",4,4,1,0,2,0,0,1,1,1,19,11,6,5,5,3,16,14,58,42,0.70,0.91,1.43,1.09,3.00,50,50,50,50,50,0,50,50,50,5.00,2.00,2.00,3.70,3.50,1.18,1.71,2.25,4.65,1.62,2.20,MAC³PARK Stadion (Zwolle)
1725201900,Sep 01 2024 - 2:45pm,complete,N/A,PSV,Go Ahead Eagles,Bas Nijhuis,4,3.00,0.00,2.54,1.17,3,0,3,2,2,0,"11,27,63","",5,3,0,0,3,0,0,0,0,3,20,10,9,3,8,2,8,7,71,29,2.85,0.86,2.44,0.78,4.00,50,100,50,50,50,100,100,50,50,10.00,2.00,1.11,8.50,19.00,1.04,1.25,1.84,2.25,1.80,1.95,Philips Stadion (Eindhoven)
1726324200,Sep 14 2024 - 2:30pm,complete,N/A,Twente,PEC Zwolle,Jochem Kamphuis,5,1.00,0.00,2.31,0.69,1,1,2,1,0,1,"63","8",8,4,1,0,1,0,0,1,0,1,24,6,13,3,5,1,12,12,61,39,1.72,0.95,2.66,0.64,1.50,50,50,0,0,0,0,25,50,75,6.50,4.50,1.33,5.50,8.25,1.14,1.55,2.06,3.92,1.95,1.80,De Grolsch Veste (Enschede)
1726324200,Sep 14 2024 - 2:30pm,complete,N/A,PSV,NEC,Dennis Higler,5,3.00,1.50,2.54,1.00,2,0,2,2,2,0,"11,16","",15,3,0,0,1,1,0,0,1,1,27,3,12,2,8,0,9,5,77,23,2.65,1.00,3.07,0.48,3.25,25,75,75,25,25,75,100,25,75,11.50,1.00,1.15,9.00,16.00,1.05,1.30,2.00,2.51,1.91,1.91,Philips Stadion (Eindhoven)
1726332300,Sep 14 2024 - 4:45pm,complete,N/A,Groningen,Feyenoord,Danny Makkelie,5,2.00,2.00,1.77,1.77,2,2,4,1,0,1,"81,90'1","33,70",5,6,3,0,2,0,2,1,1,1,12,16,6,9,4,3,12,13,48,52,1.07,1.89,1.36,1.72,3.25,75,75,50,50,50,25,75,50,75,11.50,5.00,6.00,4.75,1.43,1.19,1.57,2.26,4.65,1.80,1.95,Euroborg (Groningen)
1726336800,Sep 14 2024 - 6:00pm,complete,N/A,NAC Breda,Fortuna Sittard,Jannick van der Laan,5,1.50,3.00,1.62,1.00,1,0,1,0,0,0,"85","",3,8,2,0,1,0,0,2,0,1,14,11,4,4,4,5,9,11,52,48,0.83,1.09,1.09,1.27,2.50,50,100,50,0,0,0,25,100,100,5.50,3.50,3.00,3.30,2.25,1.23,1.80,2.89,5.35,1.70,2.05,Rat Verlegh Stadion (Breda)
1726340400,Sep 14 2024 - 7:00pm,complete,N/A,AZ,Heerenveen,Sander van der Eijk,5,3.00,0.00,1.83,0.54,9,1,10,3,2,1,"4,23,48,50,56,72,75,82,85","19",5,3,0,0,1,0,0,0,0,1,27,16,20,6,6,7,8,8,45,55,1.82,0.89,3.34,1.61,1.00,0,0,0,0,0,0,100,0,0,6.00,4.00,1.38,4.75,7.00,1.18,1.57,3.35,4.60,1.91,1.91,AFAS Stadion (Alkmaar)
1726395300,Sep 15 2024 - 10:15am,complete,N/A,Sparta Rotterdam,Go Ahead Eagles,Edwin van de Graaf,5,1.00,0.00,0.92,1.17,1,2,3,1,0,1,"80","21,53",5,13,1,0,1,0,0,1,1,0,17,17,8,4,7,9,6,9,57,43,1.21,0.82,2.03,1.36,1.75,25,75,25,0,0,50,75,0,50,7.50,4.50,2.02,3.50,3.30,1.26,1.88,3.04,5.78,1.67,2.10,Sparta-Stadion Het Kasteel (Rotterdam)
1726403400,Sep 15 2024 - 12:30pm,complete,N/A,Willem II,RKC Waalwijk,Bas Nijhuis,5,1.50,0.00,0.92,0.50,3,0,3,2,2,0,"8,30,52","",4,4,2,0,1,0,0,2,0,1,14,12,6,3,6,3,4,5,59,41,1.08,0.91,1.58,0.93,3.25,50,100,50,25,25,50,75,50,75,6.00,2.50,1.91,3.40,3.80,1.24,1.95,2.93,5.50,1.75,2.00,Koning Willem II Stadion (Tilburg)
1726411500,Sep 15 2024 - 2:45pm,complete,N/A,Heracles,Almere City,Allard Lindhout,5,0.50,0.00,1.46,0.54,0,0,0,0,0,0,"","",10,2,1,0,2,0,1,0,1,1,24,11,3,5,13,3,9,8,59,41,1.23,1.14,1.65,1.15,3.00,50,100,75,25,0,25,100,75,75,8.00,4.50,2.12,3.30,3.30,1.33,2.03,3.55,7.00,1.80,1.95,Asito Stadion (Almelo)
1726596000,Sep 17 2024 - 6:00pm,complete,N/A,Twente,Heerenveen,Serdar Gözübüyük,3,1.00,0.00,2.31,0.54,2,0,2,2,2,0,"22,39","",6,3,2,0,2,0,1,1,1,1,19,13,10,5,4,3,13,15,51,49,2.19,1.25,1.96,1.16,3.75,75,75,25,25,25,25,75,50,75,9.00,2.50,1.42,4.85,7.10,1.20,1.60,2.00,4.58,1.91,1.91,De Grolsch Veste (Enschede)
1726682400,Sep 18 2024 - 6:00pm,complete,N/A,Ajax,Fortuna Sittard,Martin van den Kerkhof,3,3.00,1.50,2.69,1.00,5,0,5,2,2,0,"9,24,58,71,87","",15,0,0,0,1,1,0,0,2,0,26,5,15,2,6,3,6,8,74,26,1.45,1.18,3.19,0.61,1.25,0,25,0,0,0,0,50,25,50,10.50,1.00,1.38,4.75,7.00,1.13,1.57,2.20,3.60,1.70,2.05,Johan Cruijff ArenA (Amsterdam)
1726855200,Sep 20 2024 - 6:00pm,complete,N/A,PEC Zwolle,AZ,Ingmar Oostrom,6,1.50,2.33,1.31,1.69,1,2,3,1,0,1,"66","6,50",10,9,2,0,4,0,0,2,2,2,18,20,3,7,6,6,14,14,52,48,1.06,1.63,1.11,1.63,2.92,25,67,67,25,25,17,84,50,67,10.50,3.67,6.75,4.60,1.43,1.19,1.70,2.34,4.87,1.80,1.95,MAC³PARK Stadion (Zwolle)
1726929000,Sep 21 2024 - 2:30pm,complete,N/A,Utrecht,Willem II,Joey Kooij,6,3.00,1.00,1.54,0.92,3,2,5,4,2,2,"11,37,53","29,43",7,7,2,0,3,0,1,1,1,2,16,9,3,4,5,3,5,13,54,46,1.08,0.84,1.08,0.93,2.00,75,75,25,0,0,50,100,0,50,8.00,3.50,1.60,3.90,5.25,1.24,1.60,2.94,5.38,1.80,1.95,Stadion Galgenwaard (Utrecht)
1726937100,Sep 21 2024 - 4:45pm,complete,N/A,RKC Waalwijk,Sparta Rotterdam,Jeroen Manschot,6,0.00,2.00,0.85,1.00,1,2,3,1,0,1,"66","32,55",6,2,0,0,1,0,0,0,1,0,28,15,11,6,6,6,10,10,44,56,1.15,1.18,2.22,1.56,2.75,75,100,75,0,0,25,50,75,100,8.50,7.50,3.30,3.50,2.05,1.20,1.75,2.75,5.50,1.62,2.20,Mandemakers Stadion (Waalwijk)
1726941600,Sep 21 2024 - 6:00pm,complete,N/A,Go Ahead Eagles,Ajax,Marc Nagtegaal,6,1.50,0.00,2.14,2.23,1,1,2,0,0,0,"64","69",7,2,2,0,2,0,0,2,0,2,11,9,5,4,2,3,11,9,44,56,1.91,1.65,1.14,1.12,2.50,50,100,50,0,0,0,25,75,100,14.50,3.00,4.00,3.75,1.78,1.21,1.65,2.85,4.87,1.62,2.20,De Adelaarshorst (Deventer)
1726945200,Sep 21 2024 - 7:00pm,complete,N/A,NEC,Heracles,Jochem Kamphuis,6,1.50,0.50,1.23,0.69,1,2,3,3,1,2,"45","3,13",7,3,3,0,4,0,1,2,2,2,23,12,10,5,8,5,15,16,65,35,1.18,1.00,2.28,1.20,1.75,25,50,50,0,0,25,50,25,75,10.50,2.00,1.62,4.20,4.50,1.19,1.65,2.65,4.65,1.70,2.05,Goffertstadion (Nijmegen)
1727000100,Sep 22 2024 - 10:15am,complete,N/A,Heerenveen,Groningen,Dennis Higler,6,2.00,2.00,1.85,0.67,2,1,3,2,1,1,"12,69","9",9,3,1,0,3,2,0,1,0,5,21,3,7,2,10,1,11,9,66,34,2.16,1.52,1.94,0.54,2.75,75,100,50,25,0,0,75,50,100,7.00,4.00,2.10,3.70,3.20,1.20,1.86,2.70,4.85,1.62,2.20,Abe Lenstra Stadion (Heerenveen)
1727008200,Sep 22 2024 - 12:30pm,complete,N/A,Almere City,Twente,Richard Martens,6,0.33,1.50,0.62,1.23,0,5,5,2,0,2,"","9,45'1,55,73,75",7,5,1,0,1,0,1,0,1,0,17,17,5,9,8,4,9,5,40,60,0.82,1.73,1.63,1.79,3.34,84,84,67,17,17,67,100,17,84,7.50,3.33,5.00,4.40,1.58,1.21,1.61,2.72,4.87,1.80,1.95,Yanmar Stadion (Almere)
1727008200,Sep 22 2024 - 12:30pm,complete,N/A,Feyenoord,NAC Breda,Sander van der Eijk,6,1.00,0.00,2.00,0.62,2,0,2,1,1,0,"34,74","",5,2,2,0,2,0,1,1,1,1,26,6,6,2,12,2,10,15,57,43,2.23,0.82,2.11,0.55,3.25,75,100,50,50,25,25,75,50,100,17.50,5.00,1.11,10.00,26.00,1.06,1.33,1.91,2.78,2.00,1.75,Stadion Feijenoord (Rotterdam)
1727016300,Sep 22 2024 - 2:45pm,complete,N/A,Fortuna Sittard,PSV,Allard Lindhout,6,1.50,3.00,1.50,1.92,1,3,4,2,1,1,"32","16,68,72",5,6,3,0,1,0,1,2,0,1,9,15,5,8,1,5,11,10,28,72,1.65,2.43,0.98,1.92,4.50,50,100,100,50,25,50,100,75,100,17.00,2.00,11.50,6.50,1.24,1.08,1.36,1.95,3.10,1.91,1.91,Fortuna Sittard Stadion (Sittard)
1727460000,Sep 27 2024 - 6:00pm,complete,N/A,Heracles,Heerenveen,Erwin Blank,7,0.67,0.00,1.46,0.54,2,1,3,1,1,0,"25,87","59",9,4,2,0,2,0,1,1,1,1,17,17,10,7,6,5,9,15,37,63,1.37,1.22,2.06,1.52,3.17,50,67,33,33,17,50,84,33,33,9.34,3.00,3.03,3.64,2.24,1.19,1.58,2.47,4.37,1.53,2.38,Asito Stadion (Almelo)
1727533800,Sep 28 2024 - 2:30pm,complete,14000,Willem II,PSV,Serdar Gözübüyük,7,2.00,3.00,0.92,1.92,0,2,2,0,0,0,"","49,64",3,6,1,0,2,0,1,0,1,1,8,13,0,4,5,6,9,11,26,74,1.25,2.26,0.48,1.50,4.00,67,100,84,50,17,67,84,67,84,13.00,2.34,7.60,6.55,1.29,1.06,1.33,1.91,2.81,1.75,2.00,Koning Willem II Stadion (Tilburg)
1727541900,Sep 28 2024 - 4:45pm,complete,N/A,NEC,Feyenoord,Bas Nijhuis,7,1.00,1.67,1.23,1.77,1,1,2,1,1,0,"34","88",3,9,1,0,1,0,0,1,1,0,11,18,5,7,5,8,12,9,35,65,1.55,1.84,1.13,1.92,3.17,84,84,67,34,17,34,84,34,84,13.00,4.00,5.80,4.50,1.49,1.12,1.60,2.09,3.82,1.62,2.20,Goffertstadion (Nijmegen)
